step,case_ids,loss_total,loss_dice_focal,loss_bce_with_logits,prob_min,prob_max,prob_mean,prob_std,prob_nan_count,prob_inf_count,logits_min,logits_max,logits_mean,logits_std,logits_nan_count,logits_inf_count,pred_pos_pixel_ratio,pred_non_empty_rate,grad_norm_l2_total,grad_nonfinite_count,frozen_backbone_grad_present,trainable_non_backbone_grad_present,trainable_non_backbone_grad_nonzero,step_ms
12,siim_000007,1.7006404399871826,1.0337598323822021,0.6668806672096252,0.11906960606575012,0.9982290863990784,0.48082876205444336,0.06104087084531784,0,0,-2.001270294189453,6.334445476531982,-0.07233422249555588,0.285971999168396,0,0,0.2895317077636719,1.0,1.9132252310134976,0,0,90,90,6320.843
13,siim_000030,1.7016860246658325,1.0195544958114624,0.6821315288543701,0.10188500583171844,0.9995456337928772,0.487185537815094,0.06988654285669327,0,0,-2.1764533519744873,7.696096897125244,-0.04544601961970329,0.3272109627723694,0,0,0.35794830322265625,1.0,1.8404362744769895,0,0,90,90,6294.164
14,siim_000008,1.6729774475097656,1.0310299396514893,0.6419475078582764,0.008621720597147942,0.9999912977218628,0.4672766625881195,0.05860886350274086,0,0,-4.744811534881592,11.646688461303711,-0.12559518218040466,0.3096771240234375,0,0,0.19818878173828125,1.0,1.767269013811664,0,0,90,90,6042.758
15,siim_000033,1.6780459880828857,1.0239043235778809,0.6541417241096497,0.07074087113142014,0.9996013045310974,0.4725307822227478,0.06333422660827637,0,0,-2.575364112854004,7.826953411102295,-0.10365484654903412,0.32188501954078674,0,0,0.24864959716796875,1.0,1.755162716748321,0,0,90,90,6288.957
16,siim_000010,1.7349436283111572,1.0378965139389038,0.6970471143722534,0.15380717813968658,0.9911940693855286,0.49474453926086426,0.07181642949581146,0,0,-1.7050474882125854,4.723476886749268,-0.01613614521920681,0.3183157444000244,0,0,0.36429595947265625,1.0,2.0148252704119005,0,0,90,90,6061.476
17,siim_000037,1.6936535835266113,1.0308729410171509,0.6627806425094604,0.03928479179739952,0.9999467134475708,0.4777173399925232,0.06418684870004654,0,0,-3.196840524673462,9.840209007263184,-0.0845651775598526,0.32337087392807007,0,0,0.3166923522949219,1.0,1.6814052716737098,0,0,90,90,6204.605
18,siim_000011,1.6881521940231323,1.0328247547149658,0.6553274393081665,0.01110750064253807,0.9999457597732544,0.47346270084381104,0.06643432378768921,0,0,-4.488965034484863,9.823022842407227,-0.10149773955345154,0.33211550116539,0,0,0.281402587890625,1.0,1.6769425037526517,0,0,90,90,5906.284
19,siim_000041,1.6724308729171753,1.020257592201233,0.6521732807159424,0.13777321577072144,0.9992254972457886,0.4728493094444275,0.06572665274143219,0,0,-1.8339093923568726,7.162583351135254,-0.10700692236423492,0.29940834641456604,0,0,0.2741355895996094,1.0,1.724418800162121,0,0,90,90,5691.041
20,siim_000012,1.6774497032165527,1.0313873291015625,0.6460623145103455,0.1733528971672058,0.9932817220687866,0.47017231583595276,0.06545605510473251,0,0,-1.5620484352111816,4.996191501617432,-0.11803146451711655,0.29695820808410645,0,0,0.2460479736328125,1.0,1.9625566075982894,0,0,90,90,5723.426
21,siim_000043,1.5952351093292236,0.954345703125,0.6408894062042236,0.0445370189845562,0.9998270869255066,0.46427837014198303,0.06485486775636673,0,0,-3.065875291824341,8.662229537963867,-0.1385073959827423,0.3208708167076111,0,0,0.19807815551757812,1.0,1.605177774440794,0,0,90,90,5592.294
22,siim_000014,1.668715000152588,1.0306518077850342,0.6380631327629089,0.15407967567443848,0.9949970245361328,0.4654735326766968,0.062086787074804306,0,0,-1.7029553651809692,5.2927117347717285,-0.1344253420829773,0.2969707250595093,0,0,0.17156600952148438,1.0,1.6835241240400522,0,0,90,90,6035.964
23,siim_000049,1.6067261695861816,1.0109431743621826,0.595782995223999,0.025054145604372025,0.9996352195739746,0.4431643784046173,0.055497754365205765,0,0,-3.6613426208496094,7.915997505187988,-0.22574922442436218,0.2682720422744751,0,0,0.04808807373046875,1.0,1.6191210160226006,0,0,90,90,6036.079
24,siim_000015,1.6818647384643555,1.0320566892623901,0.6498080492019653,0.0886368453502655,0.9998859167098999,0.4709857106208801,0.06069939211010933,0,0,-2.3303937911987305,9.078961372375488,-0.11027121543884277,0.31287774443626404,0,0,0.20557403564453125,1.0,1.9800244853752558,0,0,90,90,5804.626
25,siim_000055,1.6454449892044067,1.01563560962677,0.6298093795776367,0.06940213590860367,0.9991471767425537,0.4614332318305969,0.05978760868310928,0,0,-2.595909595489502,7.066146373748779,-0.15193869173526764,0.2802046835422516,0,0,0.1728363037109375,1.0,1.554505527183493,0,0,90,90,5552.438
26,siim_000016,1.6245098114013672,1.0263997316360474,0.5981100797653198,0.1636587232351303,0.9935427904129028,0.4442491829395294,0.06036236509680748,0,0,-1.6312534809112549,5.0360798835754395,-0.22080951929092407,0.2863169014453888,0,0,0.08018875122070312,1.0,1.590932528938212,0,0,90,90,6024.469
27,siim_000060,1.6399648189544678,1.0149112939834595,0.6250535845756531,0.15233643352985382,0.9969061017036438,0.45762720704078674,0.062325868755578995,0,0,-1.7163923978805542,5.775237083435059,-0.16602496802806854,0.3010692894458771,0,0,0.14052200317382812,1.0,1.69051830320349,0,0,90,90,6243.813
28,siim_000017,1.6216442584991455,1.0255939960479736,0.5960502624511719,0.07886148989200592,0.980492889881134,0.44481122493743896,0.05546298250555992,0,0,-2.4579174518585205,3.917276620864868,-0.2209445983171463,0.2503902316093445,0,0,0.09135818481445312,1.0,1.52003281870144,0,0,90,90,6230.719
29,siim_000062,1.6322768926620483,1.0063188076019287,0.6259580850601196,0.0198220107704401,0.9997361302375793,0.4585683345794678,0.059144895523786545,0,0,-3.9009411334991455,8.239747047424316,-0.1625186800956726,0.29655590653419495,0,0,0.16585159301757812,1.0,1.6192432772527834,0,0,90,90,6039.552
30,siim_000018,1.614050269126892,1.0248281955718994,0.5892220735549927,0.10936000943183899,0.981306254863739,0.4412732720375061,0.05394957587122917,0,0,-2.097295045852661,3.9606940746307373,-0.23552751541137695,0.24404144287109375,0,0,0.055438995361328125,1.0,1.7341490328556526,0,0,90,90,6194.092
31,siim_000064,1.5986204147338867,1.001049280166626,0.597571074962616,0.14190654456615448,0.9943886399269104,0.44273215532302856,0.05992542952299118,0,0,-1.799544334411621,5.17734432220459,-0.22715908288955688,0.283659428358078,0,0,0.08671188354492188,1.0,1.6277768615264412,0,0,90,90,6174.893
32,siim_000019,1.6314663887023926,1.027017593383789,0.6044487357139587,0.1457013636827469,0.9962843656539917,0.44762060046195984,0.06257038563489914,0,0,-1.7687216997146606,5.591502666473389,-0.20794402062892914,0.2989885210990906,0,0,0.13331222534179688,1.0,1.6422320535211072,0,0,90,90,6112.759
33,siim_000004,1.6082828044891357,1.0138766765594482,0.5944061279296875,0.15339313447475433,0.9981399774551392,0.4418478310108185,0.05930885300040245,0,0,-1.7082322835922241,6.285309314727783,-0.2312244176864624,0.28674551844596863,0,0,0.0920867919921875,1.0,1.5502435507546044,0,0,90,90,5783.46
34,siim_000001,1.6136025190353394,1.0248810052871704,0.588721513748169,0.11798028647899628,0.997319757938385,0.44058918952941895,0.05510883405804634,0,0,-2.0116968154907227,5.919149398803711,-0.23813104629516602,0.25935789942741394,0,0,0.0745391845703125,1.0,1.5061218204949771,0,0,90,90,5877.333
35,siim_000009,1.561966061592102,0.9828602075576782,0.5791058540344238,0.02319728024303913,0.9997634291648865,0.43154042959213257,0.058881726115942,0,0,-3.7402496337890625,8.349053382873535,-0.2731238603591919,0.30153408646583557,0,0,0.06427383422851562,1.0,1.3981413738194706,0,0,90,90,5807.421
36,siim_000002,1.6327629089355469,1.0270084142684937,0.6057544946670532,0.006271881517022848,0.9999542236328125,0.448636531829834,0.06008994206786156,0,0,-5.06538724899292,9.991138458251953,-0.2038191854953766,0.29444846510887146,0,0,0.10091400146484375,1.0,1.7312334237236418,0,0,90,90,5815.268
37,siim_000013,1.5311919450759888,0.9469679594039917,0.5842239856719971,0.10372931510210037,0.994955837726593,0.43143317103385925,0.05915693938732147,0,0,-2.1564576625823975,5.284474849700928,-0.27521806955337524,0.2716602683067322,0,0,0.060153961181640625,1.0,1.5780032720500852,0,0,90,90,5817.717
38,siim_000003,1.592422604560852,1.0231070518493652,0.5693155527114868,0.019997678697109222,0.9995610117912292,0.42942577600479126,0.059980038553476334,0,0,-3.8919386863708496,7.730623245239258,-0.2858887314796448,0.282639741897583,0,0,0.03693389892578125,1.0,1.6722691111725816,0,0,90,90,5828.9
39,siim_000022,1.597650170326233,1.0131139755249023,0.5845361948013306,0.017799628898501396,0.999747097492218,0.4375309646129608,0.062024716287851334,0,0,-4.010617733001709,8.282299041748047,-0.2551170885562897,0.2852509021759033,0,0,0.0878143310546875,1.0,1.6348624875937587,0,0,90,90,5479.936
40,siim_000005,1.5856516361236572,1.0227181911468506,0.5629333853721619,0.0921383649110794,0.9988476037979126,0.4252623915672302,0.057928167283535004,0,0,-2.2878005504608154,6.764726161956787,-0.2998407483100891,0.27682822942733765,0,0,0.05048370361328125,1.0,1.4724456589761334,0,0,90,90,5870.707
41,siim_000023,1.5687339305877686,0.9952875971794128,0.5734463334083557,0.029690243303775787,0.9996289014816284,0.42974138259887695,0.057805612683296204,0,0,-3.4867968559265137,7.898828506469727,-0.2824748158454895,0.28553307056427,0,0,0.05141448974609375,1.0,1.5005882427704802,0,0,90,90,6114.442
42,siim_000006,1.5991616249084473,1.024015188217163,0.5751464366912842,0.12391705811023712,0.9999332427978516,0.43171411752700806,0.061960723251104355,0,0,-1.9558483362197876,9.61411190032959,-0.27390018105506897,0.2951485216617584,0,0,0.0700225830078125,1.0,1.5374600614703873,0,0,90,90,5795.993
43,siim_000028,1.5732136964797974,1.0196994543075562,0.5535142421722412,0.06281322240829468,0.999825656414032,0.42041152715682983,0.05610116943717003,0,0,-2.7027170658111572,8.654332160949707,-0.3209318220615387,0.2632685601711273,0,0,0.038021087646484375,1.0,1.4427036895339016,0,0,90,90,6020.017
44,siim_000007,1.5783215761184692,1.0215840339660645,0.5567375421524048,0.06650359183549881,0.9934595823287964,0.42343637347221375,0.05138842761516571,0,0,-2.64168119430542,5.023189067840576,-0.3088752031326294,0.22928710281848907,0,0,0.041179656982421875,1.0,1.4523160938963902,0,0,90,90,5925.446
45,siim_000030,1.5811021327972412,1.0072143077850342,0.573887825012207,0.11775340884923935,0.9979463219642639,0.43053460121154785,0.06521102786064148,0,0,-2.01387882232666,6.186057090759277,-0.27994149923324585,0.29067015647888184,0,0,0.0861968994140625,1.0,1.444391798544125,0,0,90,90,6027.743
46,siim_000008,1.5545475482940674,1.0197718143463135,0.5347756743431091,0.053202252835035324,0.9997541308403015,0.41014689207077026,0.05199128016829491,0,0,-2.8789846897125244,8.310552597045898,-0.36324745416641235,0.24971523880958557,0,0,0.0206451416015625,1.0,1.4421865726288794,0,0,90,90,5741.789
47,siim_000033,1.5592918395996094,1.0122097730636597,0.5470820665359497,0.0814678817987442,0.998933732509613,0.41594475507736206,0.0548885203897953,0,0,-2.4225680828094482,6.842528343200684,-0.33863264322280884,0.2620432376861572,0,0,0.0301361083984375,1.0,1.4216442725975058,0,0,90,90,5911.539
48,siim_000010,1.6290438175201416,1.0269279479980469,0.60211580991745,0.20714476704597473,0.9876345992088318,0.4463154077529907,0.06733331084251404,0,0,-1.342222809791565,4.380415439605713,-0.2143685221672058,0.2968493103981018,0,0,0.12702178955078125,1.0,1.7879531219743054,0,0,90,90,5856.538
49,siim_000037,1.5781580209732056,1.019562005996704,0.5585960149765015,0.03463036194443703,0.999664306640625,0.4229109585285187,0.05915551260113716,0,0,-3.327780246734619,7.999119281768799,-0.31155580282211304,0.28182801604270935,0,0,0.045440673828125,1.0,1.3696662358131932,0,0,90,90,5688.774
50,siim_000011,1.5772404670715332,1.0219433307647705,0.5552971363067627,0.09554343670606613,0.9994516968727112,0.42105600237846375,0.060069695115089417,0,0,-2.247753381729126,7.508237361907959,-0.3189592957496643,0.2840751111507416,0,0,0.0442657470703125,1.0,1.406278882114521,0,0,90,90,6011.571
