step,case_ids,loss_total,loss_dice_focal,loss_bce_with_logits,prob_min,prob_max,prob_mean,prob_std,prob_nan_count,prob_inf_count,logits_min,logits_max,logits_mean,logits_std,logits_nan_count,logits_inf_count,pred_pos_pixel_ratio,pred_non_empty_rate,grad_norm_l2_total,grad_nonfinite_count,frozen_backbone_grad_present,trainable_non_backbone_grad_present,trainable_non_backbone_grad_nonzero,step_ms
30,siim_000018,1.5011358261108398,1.014793872833252,0.48634201288223267,0.31000715494155884,0.5182921886444092,0.3840802311897278,0.035099055618047714,0,0,-0.8000858426094055,0.07320141047239304,-0.4745234251022339,0.14684103429317474,0,0,0.005859375,1.0,3.0458643169158766,0,0,90,90,7230.06
31,siim_000064,1.385802984237671,0.9884158372879028,0.39738720655441284,0.20486193895339966,0.5174879431724548,0.31885281205177307,0.04994310066103935,0,0,-1.3561794757843018,0.06998035311698914,-0.7676095962524414,0.22544312477111816,0,0,0.001148223876953125,1.0,3.4656441473807074,0,0,90,90,6514.903
32,siim_000019,1.169735312461853,1.0018872022628784,0.1678481101989746,0.04945904016494751,0.5161824226379395,0.14947815239429474,0.08562509715557098,0,0,-2.9558863639831543,0.0647524744272232,-1.8506126403808594,0.5607618689537048,0,0,0.0003814697265625,1.0,3.327485101263839,0,0,90,90,6395.225
33,siim_000004,1.0993965864181519,1.0184859037399292,0.08091069757938385,0.002050545532256365,0.513992965221405,0.04832293093204498,0.07728122919797897,0,0,-6.187596797943115,0.05598657578229904,-3.67079496383667,1.149705410003662,0,0,7.2479248046875e-05,1.0,0.602021157701631,0,0,90,90,6045.707
34,siim_000001,1.016658902168274,0.99994957447052,0.016709329560399055,4.936174718750408e-06,0.5095065236091614,0.014858871698379517,0.052149608731269836,0,0,-12.218914985656738,0.038030754774808884,-6.985903263092041,2.205048084259033,0,0,2.288818359375e-05,1.0,0.37689667647028086,0,0,90,90,6300.238
35,siim_000009,1.6821407079696655,1.3005074262619019,0.38163328170776367,8.539052798184343e-10,0.5034913420677185,0.0052900370210409164,0.03115672990679741,0,0,-20.881200790405273,0.013965669088065624,-13.817588806152344,4.160734176635742,0,0,1.1444091796875e-05,1.0,8.481167691756541,0,0,90,90,6236.072
36,siim_000002,1.0052350759506226,0.9993405342102051,0.005894545465707779,6.515887829294797e-10,0.504196286201477,0.005279636476188898,0.0312032513320446,0,0,-21.151607513427734,0.016785450279712677,-13.43607234954834,4.005492210388184,0,0,1.1444091796875e-05,1.0,0.13905240684054543,0,0,90,90,6394.702
37,siim_000013,1.7643566131591797,1.3365254402160645,0.42783117294311523,1.9327213163222723e-09,0.5015213489532471,0.006042821332812309,0.03303559124469757,0,0,-20.0643367767334,0.006085468456149101,-11.296567916870117,3.8078274726867676,0,0,7.62939453125e-06,1.0,9.617084860609724,0,0,90,90,6823.882
38,siim_000003,1.006171464920044,0.9994393587112427,0.0067321378737688065,3.2670912641918903e-09,0.5052603483200073,0.0060284375213086605,0.033301789313554764,0,0,-19.539365768432617,0.021042054519057274,-12.804448127746582,4.012318134307861,0,0,7.62939453125e-06,1.0,0.1532373296619185,0,0,90,90,6372.781
39,siim_000022,1.0708892345428467,1.021024227142334,0.04986506700515747,3.4436548048688564e-06,0.5073365569114685,0.01637103036046028,0.05172843858599663,0,0,-12.578973770141602,0.02934836409986019,-6.46943473815918,2.4003899097442627,0,0,1.52587890625e-05,1.0,0.4889228111249041,0,0,90,90,6246.193
40,siim_000005,1.0129209756851196,0.9998275637626648,0.01309346966445446,2.9902232654421823e-06,0.5076276659965515,0.011675979942083359,0.04617168381810188,0,0,-12.720159530639648,0.03051312081515789,-7.604128360748291,2.32015323638916,0,0,1.9073486328125e-05,1.0,0.29719589591060147,0,0,90,90,6313.899
41,siim_000023,1.1089060306549072,1.0257787704467773,0.08312729746103287,0.00040751369670033455,0.5109047293663025,0.024055402725934982,0.05923142284154892,0,0,-7.805028438568115,0.04362586885690689,-4.91310453414917,1.3828415870666504,0,0,2.6702880859375e-05,1.0,1.215907772859345,0,0,90,90,6430.656
42,siim_000006,1.0513577461242676,1.0003691911697388,0.050988584756851196,0.0016030212864279747,0.5119822025299072,0.046702928841114044,0.06873543560504913,0,0,-6.434260845184326,0.04793804511427879,-3.6024069786071777,1.0805230140686035,0,0,3.814697265625e-05,1.0,1.386774256213597,0,0,90,90,6125.751
43,siim_000028,1.0392985343933105,1.0040603876113892,0.03523813933134079,0.0004123405087739229,0.5117710828781128,0.02692592144012451,0.06377287209033966,0,0,-7.793248653411865,0.047093190252780914,-4.891478061676025,1.5002166032791138,0,0,4.1961669921875e-05,1.0,0.6141564511168478,0,0,90,90,6125.771
44,siim_000007,1.041106939315796,1.0003448724746704,0.04076211154460907,0.0010326873743906617,0.5131157040596008,0.0367802157998085,0.07034732401371002,0,0,-6.8745574951171875,0.052474841475486755,-4.133210182189941,1.2355707883834839,0,0,5.340576171875e-05,1.0,1.0556399039526976,0,0,90,90,6051.643
45,siim_000030,1.1120457649230957,0.9867894649505615,0.12525634467601776,0.0046752141788601875,0.5136317610740662,0.09909228980541229,0.08634421974420547,0,0,-5.3607940673828125,0.05454055964946747,-2.5953357219696045,1.019790768623352,0,0,8.0108642578125e-05,1.0,2.026741246920087,0,0,90,90,6384.121
46,siim_000008,1.0335347652435303,1.0002477169036865,0.03328705579042435,0.002332894131541252,0.5109089612960815,0.0299580916762352,0.06612510979175568,0,0,-6.058310031890869,0.043642666190862656,-4.469663619995117,1.21393620967865,0,0,4.57763671875e-05,1.0,0.8580252551248332,0,0,90,90,6048.98
47,siim_000033,1.070286750793457,0.9976822137832642,0.07260448485612869,0.002472763182595372,0.5123302340507507,0.0554296039044857,0.0716380625963211,0,0,-5.999943256378174,0.049330927431583405,-3.31343936920166,1.0008625984191895,0,0,5.7220458984375e-05,1.0,1.2347961291657896,0,0,90,90,6038.269
48,siim_000010,1.0310442447662354,1.0002124309539795,0.030831793323159218,0.0008671737159602344,0.5120817422866821,0.027729518711566925,0.06434525549411774,0,0,-7.049403667449951,0.048336464911699295,-4.659265518188477,1.3015700578689575,0,0,4.57763671875e-05,1.0,0.7930620866292577,0,0,90,90,6024.362
49,siim_000037,1.039624571800232,1.0009533166885376,0.03867124021053314,0.0006965093780308962,0.5110371112823486,0.030930612236261368,0.06211347505450249,0,0,-7.26873254776001,0.04415563493967056,-4.439795017242432,1.3658736944198608,0,0,2.288818359375e-05,1.0,0.7623374139408341,0,0,90,90,6230.481
50,siim_000011,1.0207467079162598,1.0000379085540771,0.020708847790956497,8.032900950638577e-05,0.5105161666870117,0.018509220331907272,0.05618790537118912,0,0,-9.429299354553223,0.04207104071974754,-5.949198246002197,1.7925243377685547,0,0,2.288818359375e-05,1.0,0.4866092509546684,0,0,90,90,6639.094
